id,location,osm_list
43967,This project involved the establishment of a Confucius Institute at TAG University in the city of Amman. More detailed locational information can be found at https://www.openstreetmap.org/search?query=31.97373458004827%2C%2035.870902497483115#map=16/31.9737/35.8709.,['https://www.openstreetmap.org/search?query=31.97373458004827%2C%2035.870902497483115#map=16/31.9737/35.8709.']
40983,"This project involved the construction of a 100-bed hospital (Prince Hussein Bin Abdullah II Hospital) in the district of Ein Al Basha and the Governorate of Balqa (Balqā). More detailed locational information can be found at https://www.openstreetmap.org/query?lat=32.08271&lon=35.83676 and https://www.google.com/maps/place/Prince+Hussein+Hospital/@32.0827709,35.8368151,17z/data=!4m12!1m6!3m5!1s0x151c9eb2a1e2910b:0x6908ba4da331b364!2sPrince+Hussein+Hospital!8m2!3d32.0827709!4d35.8368151!3m4!1s0x151c9eb2a1e2910b:0x6908ba4da331b364!8m2!3d32.0827709!4d35.8368151.",['https://www.openstreetmap.org/query?lat=32.08271&lon=35.83676']
60769,"This school is located in the village of Albion. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Albion%20Mauritius#map=12/-20.2081/57.4077 and https://www.google.com/maps/place/Albion+Primary+School/@-20.206849,57.4022984,15z/data=!4m8!1m2!2m1!1sAlbion+School+Mauritius!3m4!1s0x217c4575469f6923:0xe03accdf39c04d27!8m2!3d-20.2065536!4d57.418556.",['https://www.openstreetmap.org/search?query=Albion%20Mauritius#map=12/-20.2081/57.4077']
86020,"The purpose of the project was to construct a six-story laboratory — called the Mongolian National Technical Supervision Administration Center Laboratory or the Central Laboratory of the General Agency for Specialized Inspection (GASI) — for the testing of food and drugs using international standards. The new Central Laboratory building is located on a government-owned land plot of 0.12 hectares within the territory of II Khoroo, Khan-Uul district, on Chinggis Street in Ulaanbaatar.More detailed locational information can be found at https://www.openstreetmap.org/search?query=47.91599256149276%2C%20106.9264353807346#map=19/47.91599/106.92644 and https://www.google.com/maps/place/%D0%9D%D0%B8%D0%B9%D1%81%D0%BB%D1%8D%D0%BB%D0%B8%D0%B9%D0%BD+%D0%9C%D1%8D%D1%80%D0%B3%D1%8D%D0%B6%D0%BB%D0%B8%D0%B9%D0%BD+%D1%85%D1%8F%D0%BD%D0%B0%D0%BB%D1%82%D1%8B%D0%BD+%D1%82%D3%A9%D0%B2+%D0%9B%D0%B0%D0%B1%D0%BE%D1%80%D0%B0%D1%82%D0%BE%D1%80%D0%B8/@47.9161013,106.9254228,19z/data=!4m9!1m2!2m1!1z0J3QnNCl0JMt0KvQnSDQotOo0JIg0JvQkNCR0J7QoNCQ0KLQntCg0Jg!3m5!1s0x5d969337f6e40803:0xe72915b1724fc155!8m2!3d47.9159984!4d106.9264324!15sCinQndCc0KXQky3Qq9CdINCi06jQkiDQm9CQ0JHQntCg0JDQotCe0KDQmJIBCmxhYm9yYXRvcnk",['https://www.openstreetmap.org/search?query=47.91599256149276%2C%20106.9264353807346#map=19/47.91599/106.92644']
31309,"This project involved the establishment of a Confucius Institute at the Mohammed V University (French: Université Mohammed V de Rabat in the city of Rabat. More detailed locational information can be found at https://www.openstreetmap.org/search?query=33.97160098062792%2C%20-6.849825302241654#map=19/33.97160/-6.84983 and https://www.google.com/maps/place/UM5/@33.971601,-6.852014,17z/data=!3m1!4b1!4m5!3m4!1s0xda76ceb05428d7b:0x858388590cc100cb!8m2!3d33.971601!4d-6.8498253",['https://www.openstreetmap.org/search?query=33.97160098062792%2C%20-6.849825302241654#map=19/33.97160/-6.84983']
64968,"This project involved  constructing, furnishing and equipping a new office building for the Palestinian Ministry of Foreign Affairs (MoFA) in the city of Ramallah (رام الله). More detailed locational information can be found at https://www.google.com/maps/place/Ministry+of+Foreign+Affairs/@31.8958786,35.205382,18z/data=!4m8!1m2!2m1!1sMinistry+of+Foreign+Affairs+Ramallah!3m4!1s0x1502d552d1c010dd:0x9916d6978a5827ca!8m2!3d31.8972722!4d35.2059989 and https://www.openstreetmap.org/search?query=31.897269923304663%2C%2035.206004246100306#map=17/31.89727/35.20600.",['https://www.openstreetmap.org/search?query=31.897269923304663%2C%2035.206004246100306#map=17/31.89727/35.20600.']
65688,"This project involved  constructing, furnishing and equipping a new office building for the Palestinian Ministry of Foreign Affairs (MoFA) in the city of Ramallah (رام الله). More detailed locational information can be found at https://www.google.com/maps/place/Ministry+of+Foreign+Affairs/@31.8958786,35.205382,18z/data=!4m8!1m2!2m1!1sMinistry+of+Foreign+Affairs+Ramallah!3m4!1s0x1502d552d1c010dd:0x9916d6978a5827ca!8m2!3d31.8972722!4d35.2059989 and https://www.openstreetmap.org/search?query=31.897269923304663%2C%2035.206004246100306#map=17/31.89727/35.20600",['https://www.openstreetmap.org/search?query=31.897269923304663%2C%2035.206004246100306#map=17/31.89727/35.20600']
40997,This project involved the construction of a National Library in the capital city of Sana'a near Al-Tahrir Square and the Yemen Military Museum. More detailed locational information can be found at https://www.openstreetmap.org/search?query=15.346594100000003%2C%2044.17594290000001#map=17/15.34659/44.17594.,['https://www.openstreetmap.org/search?query=15.346594100000003%2C%2044.17594290000001#map=17/15.34659/44.17594.']
825,"The 8MW Mugere Hydroelectric Power Plant is located in Kabezi commune within rural Bujumbura province along the Mugere River. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Kabezi#map=13/-3.5350/29.3452 and https://www.google.com/maps/place/3%C2%B029'02.4%22S+29%C2%B020'02.4%22E/@-3.4837644,29.4036838,17z/data=!4m5!3m4!1s0x0:0x0!8m2!3d-3.484!4d29.334 and https://www.adelphi.de/de/system/files/mediathek/bilder/av_burundi_volume_ii_-_version_electronique_1.pdf.",['https://www.openstreetmap.org/search?query=Kabezi#map=13/-3.5350/29.3452']
183,"Bui Dam is located on the Black Volta river at the Bui Gorge, at the southern end of Bui National Park. More detailed locational information can be found at https://geohack.toolforge.org/geohack.php?pagename=Bui_Dam&params=8_16_42_N_2_14_9_W_type:landmark and https://www.google.com/maps/place/Bui+Dam,+Bagbiapi,+Ghana/@8.278333,-2.238027,17z/data=!3m1!4b1!4m5!3m4!1s0xfd03a3d00d354f3:0xa015cf1db236d776!8m2!3d8.278333!4d-2.235833 and https://www.openstreetmap.org/search?query=Bui%20Dam#map=12/8.2786/-2.2360.",['https://www.openstreetmap.org/search?query=Bui%20Dam#map=12/8.2786/-2.2360.']
1864,"The first medical team was stationed at Korle-Bu Teaching Hospital in Accra. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274 and https://www.google.com/maps/place/Korle+Bu+Teaching+Hospital/@5.5367786,-0.226354,15z/data=!4m2!3m1!1s0x0:0x73b96e60d0bdae26?sa=X&ved=2ahUKEwiRyPrRo4XrAhW6gnIEHUsdD3gQ_BIwFXoECBkQCA.",['https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274']
34115,"The purpose of the project was to develop a nickel mine within Tigyaing Township, Katha District, Sagaing Region (exact locational coordinates are 23.578243, 96.152611). More detailed locational information can be found at https://www.openstreetmap.org/search?query=23.578243%2C96.152611#map=13/23.5784/96.1527.",['https://www.openstreetmap.org/search?query=23.578243%2C96.152611#map=13/23.5784/96.1527.']
63717,"This hydropower project is located in Mongtong Township and Monghsat district (with Shan State) on the Thanlwin (Salween) river (exact locational coordinates: 20.456389, 98.650000). More detailed locational information can be found at https://www.openstreetmap.org/search?query=20.456389%2C%2098.650000#map=16/20.4564/98.6500.",['https://www.openstreetmap.org/search?query=20.456389%2C%2098.650000#map=16/20.4564/98.6500.']
1745,"This malaria center is located at the Korle-Bu Teaching Hospital in Accra. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274 and https://www.google.com/maps/place/Korle+Bu+Teaching+Hospital/@5.5367786,-0.226354,15z/data=!4m2!3m1!1s0x0:0x73b96e60d0bdae26?sa=X&ved=2ahUKEwiRyPrRo4XrAhW6gnIEHUsdD3gQ_BIwFXoECBkQCA.",['https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274']
1750,"This batch of drugs was donated to a malaria center, which is located at Korle-Bu Teaching Hospital in Accra. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274 and https://www.google.com/maps/place/Korle+Bu+Teaching+Hospital/@5.5367786,-0.226354,15z/data=!4m2!3m1!1s0x0:0x73b96e60d0bdae26?sa=X&ved=2ahUKEwiRyPrRo4XrAhW6gnIEHUsdD3gQ_BIwFXoECBkQCA.",['https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274']
43931,This project involved the establishment of a Confucius Institute in Betong Municipality. More detailed locational information can be found at https://www.openstreetmap.org/search?query=5.768744624240946%2C%20101.07424593880718#map=19/5.76874/101.07425,['https://www.openstreetmap.org/search?query=5.768744624240946%2C%20101.07424593880718#map=19/5.76874/101.07425']
43933,This project involved the establishment of a Confucius Institute at Suan Dusit University in Suphanburi. More detailed locational information can be found at https://www.openstreetmap.org/search?query=14%C2%B027%2729%22N%20%20%20100%C2%B012%2740%22E#map=19/14.45806/100.21111,['https://www.openstreetmap.org/search?query=14%C2%B027%2729%22N%20%20%20100%C2%B012%2740%22E#map=19/14.45806/100.21111']
43935,"This project involved the establishment of a Confucius Institute at Mahasarakham University in Kantarawichai District, Mahasarakham Province, in the center of Northeast Thailand. More detailed locational information can be found at https://www.openstreetmap.org/search?query=16.19946545160007%2C%20103.28223795965415#map=19/16.19947/103.28224",['https://www.openstreetmap.org/search?query=16.19946545160007%2C%20103.28223795965415#map=19/16.19947/103.28224']
58710,"This project involved the construction of three stadiums in the towns of San, Bougouni and Koutiala. More detailed locational information can be found at https://www.openstreetmap.org/search?query=San%20mali#map=12/13.3034/-4.8956 and https://www.openstreetmap.org/node/1703668713 and https://www.openstreetmap.org/way/188838893.","['https://www.openstreetmap.org/search?query=San%20mali#map=12/13.3034/-4.8956', 'https://www.openstreetmap.org/node/1703668713', 'https://www.openstreetmap.org/way/188838893.']"
57646,"This project involved the construction of a one-stop investment building in the northwestern part of the Suez Economic Zone. More detailed locational information can be found at https://www.openstreetmap.org/search?query=29.671347667352276%2C%2032.31329898080827#map=17/29.67135/32.31330 and https://www.google.com/maps/place/TEDA+SUEZ+-+Egypt+TEDA+S.A.E/@29.6709736,32.3105663,17z/data=!4m8!1m2!2m1!1sAin+Sokhna+TEDA!3m4!1s0x0:0x6fbc5fbc9ca42674!8m2!3d29.6713746!4d32.3133136",['https://www.openstreetmap.org/search?query=29.671347667352276%2C%2032.31329898080827#map=17/29.67135/32.31330']
64998,"The purpose of the project was to renovate a small rice mill manufacturing plant that is located in Malun Village, Upper Minhla Township, Thayet District, and Magway Region.  More detailed locational information can be found at https://www.openstreetmap.org/search?query=Malun%20Myanmar#map=16/19.9235/95.0334.",['https://www.openstreetmap.org/search?query=Malun%20Myanmar#map=16/19.9235/95.0334.']
672,his project involved the establishment of a Chinese Cultural Center (المركز الثقافي الصيني بالقاهرة) in Cairo within Giza Governorate. More detailed locational information can be found at https://www.openstreetmap.org/search?query=30.004767936015117%2C%2031.18348571534026#map=16/30.0048/31.1835,['https://www.openstreetmap.org/search?query=30.004767936015117%2C%2031.18348571534026#map=16/30.0048/31.1835']
49939,This project involved the construction of a combine harvester plant in Inngone (အင်းကုန်း) within Kyaukse Township and Mandalay Division. More detailed locational information can be found at https://www.openstreetmap.org/search?query=21.540206080185467%2C%2096.16818475201536#map=16/21.5381/96.1708.,['https://www.openstreetmap.org/search?query=21.540206080185467%2C%2096.16818475201536#map=16/21.5381/96.1708.']
59370,"This project involved the construction of the Chinese Center for Economic and Commercial Development in Cotonou's Ganhi Business Center. The physical address of the center is Ilot 541, Parcelle (a), Porte N°8, 657 et 864 B , Quartier Placodji-Kpodji 133. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Placodji-Kpodji#map=18/6.35668/2.43945.",['https://www.openstreetmap.org/search?query=Placodji-Kpodji#map=18/6.35668/2.43945.']
34571,"The Burma Hall Complex is located in Burma Camp within the city of Accra. More detailed locational information can be found at https://www.google.com/maps/place/Burma+Hall/@5.5939589,-0.1589369,16z/data=!4m13!1m7!3m6!1s0xfdf9ad1f0efd137:0xbba2bc1bac87124e!2sBurma+Camp,+Accra,+Ghana!3b1!8m2!3d5.5958462!4d-0.1518394!3m4!1s0xfdf9ac976060859:0x9e188ab714d75c1d!8m2!3d5.5853771!4d-0.1550397 and https://www.openstreetmap.org/search?query=Burma%20Hall%20Ghana#map=12/5.5854/-0.1552.",['https://www.openstreetmap.org/search?query=Burma%20Hall%20Ghana#map=12/5.5854/-0.1552.']
40198,"The purpose of the project was to construct an open-pit zinc mine — with a concentrator that has 300 kt/a ore treatment capacity —  in the Gobi area within Sükhbaatar sum (district) and Sukhbaatar Province (exact locational coordinates: 46.7825, 113.326389). The zinc concentrate would then be transported from the mining site to the transfer railway station Sainshand and exported via the Trans-Mongolian Railway. More detailed locational information can be found at https://www.openstreetmap.org/way/560314530#map=13/46.7799/113.3247 and https://www.openstreetmap.org/search?query=46.7825%2C%20113.326389#map=14/46.7825/113.3264 and https://geohack.toolforge.org/geohack.php?pagename=T%C3%B6m%C3%B6rtiin_Ovoo_Zinc_Mine&params=46_46_57_N_113_19_35_E_region:MN_type:city_source:GNS-enwiki.","['https://www.openstreetmap.org/way/560314530#map=13/46.7799/113.3247', 'https://www.openstreetmap.org/search?query=46.7825%2C%20113.326389#map=14/46.7825/113.3264']"
85885,"The purpose of the project was to construct an open-pit zinc mine — with a concentrator that has 300 kt/a ore treatment capacity —  in the Gobi area within Sükhbaatar sum (district) and Sukhbaatar Province (exact locational coordinates: 46.7825, 113.326389). The zinc concentrate would then be transported from the mining site to the transfer railway station Sainshand and exported via the Trans-Mongolian Railway. More detailed locational information can be found at https://www.openstreetmap.org/way/560314530#map=13/46.7799/113.3247 and https://www.openstreetmap.org/search?query=46.7825%2C%20113.326389#map=14/46.7825/113.3264 and https://geohack.toolforge.org/geohack.php?pagename=T%C3%B6m%C3%B6rtiin_Ovoo_Zinc_Mine&params=46_46_57_N_113_19_35_E_region:MN_type:city_source:GNS-enwiki.","['https://www.openstreetmap.org/way/560314530#map=13/46.7799/113.3247', 'https://www.openstreetmap.org/search?query=46.7825%2C%20113.326389#map=14/46.7825/113.3264']"
73413,"The 8MW Mugere Hydroelectric Power Plant is located in Kabezi commune within rural Bujumbura province along the Mugere River. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Kabezi#map=13/-3.5350/29.3452 and https://www.google.com/maps/place/3%C2%B029'02.4%22S+29%C2%B020'02.4%22E/@-3.4837644,29.4036838,17z/data=!4m5!3m4!1s0x0:0x0!8m2!3d-3.484!4d29.334 and https://www.adelphi.de/de/system/files/mediathek/bilder/av_burundi_volume_ii_-_version_electronique_1.pdf.",['https://www.openstreetmap.org/search?query=Kabezi#map=13/-3.5350/29.3452']
35767,"The purpose of the project was to construct a pulp and paper mill — with the capacity to produce 50 tons of newspaper pulp and 80 tons of packing paper per day — in the village of Yeni (ရေနီ) within Yedashe Township, Taungoo District, and Bago Division. More detailed locational information can be found at https://www.openstreetmap.org/search?query=18.90429%2C96.37087#map=16/18.9043/96.3709.",['https://www.openstreetmap.org/search?query=18.90429%2C96.37087#map=16/18.9043/96.3709.']
34079,"The purpose of the project was to construct a factory — with the the capacity to manufacture 10,000 16-horse-power power-tillers and 5,000 3.5-horse-power harvesters a year — in the village of Inngone (အင်းကုန်း or Inngon) within Kyaukse Township and Mandalay Division (exact locational coordinates: 21.540206080185467, 96.16818475201536). The project is located at the place between mile post No. 396 and No. 397 on Yangon-Mandalay Highway, in the south of Kyaukse. More detailed locational information can be found at https://www.openstreetmap.org/search?query=21.540206080185467%2C%2096.16818475201536#map=16/21.5381/96.1708.",['https://www.openstreetmap.org/search?query=21.540206080185467%2C%2096.16818475201536#map=16/21.5381/96.1708.']
