id,location,osm_list
72870,This project involved the construction of a VIP lounge at Pointe-Noire International Airport in the city of Pointe-Noire. More detailed locational information can be found at https://www.openstreetmap.org/way/229085857.,['https://www.openstreetmap.org/way/229085857.']
37880,"The purpose of this project was to construct a new Police Headquarters building in downtown Avarua (exact locational coordinates: -21.206014, -159.777827) behind an already existing police station. More detailed locational information can be found at https://www.openstreetmap.org/way/594755136. ",['https://www.openstreetmap.org/way/594755136.']
65195,"The purpose of the project was to construct a 293,000 square meter glass factory — located 50 kilometers outside of Pyongyang in the port city of Namp'o (Nampo) within Choje-ri and Taean-guyŏk (exact locational coordinates: 38.82159, 125.52153) — with float glass production capacity of 300 tons per day. More detailed locational information can be found at https://www.openstreetmap.org/way/718496896",['https://www.openstreetmap.org/way/718496896']
59165,"More detailed locational information can be found at https://www.openstreetmap.org/way/755015568 and https://www.google.com/maps/place/Institut+Djiboutien+Des+Arts/@11.5979028,43.1371445,16z/data=!4m9!1m2!2m1!1s+Institut+Djiboutien+Des+Arts!3m5!1s0x0:0xbccd924afe9a9130!8m2!3d11.5967483!4d43.1499835!15sChxJbnN0aXR1dCBEamlib3V0aWVuIERlcyBBcnRzkgEGc2Nob29s",['https://www.openstreetmap.org/way/755015568']
57646,"This project involved the construction of a one-stop investment building in the northwestern part of the Suez Economic Zone. More detailed locational information can be found at https://www.openstreetmap.org/search?query=29.671347667352276%2C%2032.31329898080827#map=17/29.67135/32.31330 and https://www.google.com/maps/place/TEDA+SUEZ+-+Egypt+TEDA+S.A.E/@29.6709736,32.3105663,17z/data=!4m8!1m2!2m1!1sAin+Sokhna+TEDA!3m4!1s0x0:0x6fbc5fbc9ca42674!8m2!3d29.6713746!4d32.3133136",['https://www.openstreetmap.org/search?query=29.671347667352276%2C%2032.31329898080827#map=17/29.67135/32.31330']
73377,"The 4th medical team was stationed at Orotta Referral Hospital, Halibet National Referral Hospital, Berhan Aini National Referral Hospital, and Asmara Physiotherapy Center, all of which are all located in the capital city of Asmara. More detailed locational information can be found at: https://www.openstreetmap.org/way/321473784#map=18/15.33578/38.92484 https://www.openstreetmap.org/way/790417508 https://www.google.com/maps/place/ASMARA+Physiotherapy+Center/@15.3196705,38.9268055,14.17z/data=!4m8!1m2!2m1!1sAsmara+hospital!3m4!1s0x166df39d4bbeb4c7:0x13943fb7a289ef56!8m2!3d15.3142633!4d38.9264216","['https://www.openstreetmap.org/way/321473784#map=18/15.33578/38.92484', 'https://www.openstreetmap.org/way/790417508']"
62724,"The purpose of this project was to construct a bridge — that is 104.5 meters long and 9.1 meters wide — over the Waimanu River, which links Princess Road to the village of Navuso. More detailed locational information can be found at https://www.openstreetmap.org/way/729992589.",['https://www.openstreetmap.org/way/729992589.']
62759,This project involved the construction of a 2.8MW hydropower plant at the Nagado Water Treatment works in Sabeto city within Nandi Province on the island of Viti Levu. More detailed locational information can be found at https://www.openstreetmap.org/way/172796605#map=14/-17.7297/177.6590 and https://www.openstreetmap.org/way/176186859.,"['https://www.openstreetmap.org/way/172796605#map=14/-17.7297/177.6590', 'https://www.openstreetmap.org/way/176186859.']"
73748,"The project involved the provision of equipment to a multi-purpose sports complex (now known as Vodafone Arena and previously known as the FMF Dome) in Laucala Bay, a recreational area within the capital city of Suva. More specifically, it involved the construction of a 6650m2 gymnasium and indoor sports center (with 3,274 seats), an aquatic center, and a field hockey pitch and stands. More detailed locational information can be found at https://www.openstreetmap.org/way/23708350#map=19/-18.14708/178.45011",['https://www.openstreetmap.org/way/23708350#map=19/-18.14708/178.45011']
35003,"The 19th medical team was stationed at Ignace Deen Hospital (科纳克里伊涅斯丁医院 or Hôpital Ignace Deen) in the capital city of Conakry, Labé Regional Hospital (拉贝医 or Hôpital Régional de Labé) in the city of Labé within the Fouta Djallon region, and the National Institute for Drug Quality Inspection (科纳克里药检所). More detailed locational information can be found at https://www.openstreetmap.org/way/338937678 and https://www.openstreetmap.org/way/788920330 and https://www.google.com/maps/place/H%C3%B4pital+Ignace+Deen/@9.5069454,-13.7070331,17z/data=!3m1!4b1!4m5!3m4!1s0xf1cd0ed47bae3d3:0x5284c0b04f390492!8m2!3d9.5069454!4d-13.7048444 and https://www.google.com/maps/place/Hospital+Regional+De+Lab%C3%A9/@11.3184095,-12.2851697,15z/data=!4m2!3m1!1s0x0:0x60a42a7902a749c4?sa=X&ved=2ahUKEwjNw9eY6KnrAhWPknIEHZx7DaEQ_BIwE3oECBEQCA.","['https://www.openstreetmap.org/way/338937678', 'https://www.openstreetmap.org/way/788920330']"
2372,Nongo Stadium — also known as General Lansana Conté Stadium — is located in Kaloum Peninsula in the capital city of Conakry. More detailed locational information can be found at https://www.openstreetmap.org/relation/7829658,['https://www.openstreetmap.org/relation/7829658']
57411,The 10th Chinese medical team was stationed at Hospital Nacional Simão Mendes in the city of Bissau. More detailed locational information can be found at https://www.openstreetmap.org/relation/5637352.,['https://www.openstreetmap.org/relation/5637352.']
34757,"The purpose of the project was to construct the 5.4 kilometer long, 30 meter wide bridge linking the city of Suramadu with Madura Island (exact locational coordinates: 7°11′3″S 112°46′49″E). It is the first bridge to cross the Madura Strait. More detailed locational information can be found at https://www.openstreetmap.org/way/34156658#map=14/-7.1841/112.7803",['https://www.openstreetmap.org/way/34156658#map=14/-7.1841/112.7803']
41121,The purpose of the project was to construct a 22 km metro line (‘Line 4’) — running from east to west in the city of Tehran — that links 19 metro stations. Line 4 was constructed in four sections (phases). Section 1 runs from Ferdowsi Square to Darvazeh Shemiran. Section 2 runs from Darvazeh shemiran to Shohada Square. Section 3 runs from Ferdowsi Square to Engelab Square. Section 4 runs from Meydan-e Azadi to Ekbatan. More detailed locational information can be found at https://www.openstreetmap.org/relation/7705668#map=12/35.7035/51.4009.,['https://www.openstreetmap.org/relation/7705668#map=12/35.7035/51.4009.']
11667,"More detailed locational information can be found at https://www.openstreetmap.org/way/87260351, https://www.openstreetmap.org/way/87260351","['https://www.openstreetmap.org/way/87260351,', 'https://www.openstreetmap.org/way/87260351']"
33755,The purpose of the project was to construct the Triumphal Arch Park (or Arc de Triomphe Park or 万象凯旋门公园) in the capital city of Vientiane in advance of an ASEAN summit in Laos. More detailed locational information can be found at https://www.openstreetmap.org/way/41566774#map=18/17.97064/102.61861,['https://www.openstreetmap.org/way/41566774#map=18/17.97064/102.61861']
63470,"The purpose of the project was to build a 120MW hydropower plant on the Nam Ting River (a main tributary of the Nam Ngum River) in Luangprabang Province and Xiangkhouang Province. The power plant was designed with two sets of 60MW hydro turbine and generator units. Upon completion, the power plant was expected to provide 501,930MWh each year to the national grid. The project involved the construction of a 104.5-meter-high dam, a powerhouse, and a 2.5 km 115kv transmission line that runs from the switchyard of the Nam Ngum 5 power station to a new 115kv substation near the Nam Ngum 5 powerhouse. The powerhouse is located 15 km south of the dam and it discharges water into the Nam Ngum River. The geographical coordinates of the dam are east longitude of 102°27’9.13586” and north latitude of 19°21’23.80023”. The geographical coordinates of the powerhouse are east longitude of 102°42’44.00212” and north latitude of 19°21’35.83757. More detailed locational information can be found at:https://www.openstreetmap.org/way/224900259 https://www.openstreetmap.org/node/5589972395 https://www.openstreetmap.org/way/224900260 https://geohack.toolforge.org/geohack.php?pagename=Hydropower_in_the_Mekong_River_Basin&amp;params=19.356095_N_102.621196_E_type:waterbody_region:LA&title=Nam+Ngum+5+Dam(original geohack link:https://geohack.toolforge.org/geohack.php?pagename=Hydropower_in_the_Mekong_River_Basin&params=19.356095_N_102.621196_E_type:waterbody_region:LA&title=Nam+Ngum+5+Dam)","['at:https://www.openstreetmap.org/way/224900259', 'https://www.openstreetmap.org/node/5589972395', 'https://www.openstreetmap.org/way/224900260']"
64820,"The purpose of the project was to construct a 76MW hydropower plant along the Xeset River. The project was a run-of-river scheme with a gross head of 271 meters and an installed capacity of 76MW. The surface powerhouse was to be equipped with two Francis type turbines with an installed capacity of38 MW each. Both the generators and the turbines were manufactured by Dongfang and the generators had a designed operation lifetime of 30 years. The power plant was expected to generate an average annual production of 309,000 MWh. The project site is located on the upper Xeset River about 10 km above the Xeset 1 head pond (river distances). The Xeset II head pond collects the flow from both the Xeset and the Houay Tapoung diversion which then enters the head pond on the bank of the Xeset. The project consisted of a concrete overflow dam (114 m long x 23 m high) with an intake structure and two radial flushing gates. The head pond has an active volume of 800,000 m³ which will be used for daily peaking. The intake is situated on the right bank of head pond and leads to a 1.5 km long open canal with a gated intake, trash rack and trash rack cleaner, a 6.8 km long headrace tunnel with a 19.67 m2 to 26.30 m2 cross section, a 1.49 km long steel penstock, a surface powerhouse and a 200 m long tailrace. A vertical surface venting surge tank is located just upstream of the steel penstock. The combined catchment area for the Xeset II Hydropower Project is 392 km². The powerhouse discharge is 33.7m³/s. The powerhouse is designed to drain to the Xeset 1 head pond via a 200 m long tailrace. Access to the powerhouse and associated switchyard was to be linked to both the 115kV transmission line to Paksong and connect to Xeset 1 switch yard by a 115 kV line. The Xeset II powerhouses were to be connected via a 37 km long double-circuit 115kV transmission line from the switch yard of Xeset II to Paksong. This was to be linked to the southern supply area at Chiengxai (Ban Jianjxay) Substation. The linkage was designed to increase reliability and guaranteed electricity supply to the southern Lao and the EGAT Grid System in Thailand. A 3.1 km long 115kV transmission line was also to link the switch yards between Xeset II and Xeset 1. The Chiengxai Substation was to be be connected to Bangyo Substation which is in turn connected to the EGAT Grid. The precise locational coordinates of the Xeset II powerhouse are 15°29'15.67'N and 106°16'58.87'E. The precise locational coordinates of the Xeset II head pond are 15°24'14.86'N and 106°16'48.20'E. More detailed locational information can be found at https://www.openstreetmap.org/node/4041570644 https://www.openstreetmap.org/way/333840901 https://www.openstreetmap.org/way/476096983 https://www.openstreetmap.org/way/333840931#map=16/15.4965/106.2795","['https://www.openstreetmap.org/node/4041570644', 'https://www.openstreetmap.org/way/333840901', 'https://www.openstreetmap.org/way/476096983', 'https://www.openstreetmap.org/way/333840931#map=16/15.4965/106.2795']"
911,"The 15th medical team was stationed at Mahitsy District Reference Hospital, Vatomandry District Reference Hospital, Ambovombe Regional Reference Hospital, and Sambava Regional Reference Hospital. Mahitsy District Reference Hospital [Centre Hospitalier de Référence de District (CHRD) II de Mahitsy] is located in the city of Antananarivo. Vatomandry District Reference Hospital [Centre Hospitalier de Référence de District (CHRD) II de Vatomandry] is located in the city of Vatomandry within Vatomandry District and Atsinanana Region. More detailed locational information for Vatomandry District Reference Hospital can be found at https://www.openstreetmap.org/node/5501788098#map=19/-19.33046/48.97998. The Ambovombe Regional Reference Hospital [Centre Hospitalier de Référence Régionale d'Ambovombe Hospital or Centre Hospitalier de Référence Régionale (CHRR) d’Ambovombe Androy] is located in the town of Ambovombe within Androy Region (formerly known as Toliara Province). Sambava Regional Reference Hospital [Centre Hospitalier de Référence Régionale (CHRR) de Sambava or Centre Hospitalier de Référence Régional Sava] is located near the city of Sambava with Sambava District and Sava Region. More detailed locational information for Sambava Regional Reference Hospital can be found at https://www.openstreetmap.org/node/4276047051.","['https://www.openstreetmap.org/node/5501788098#map=19/-19.33046/48.97998.', 'https://www.openstreetmap.org/node/4276047051.']"
902,This 5.9 km road rehabilitation project was located in a suburb of Antananarivo known as 67Ha. More detailed locational information can be found at https://www.openstreetmap.org/node/837558568#map=14/-18.9034/47.5124 and https://www.openstreetmap.org/node/837558567#map=14/-18.9026/47.5088 and https://www.openstreetmap.org/node/725856151,"['https://www.openstreetmap.org/node/837558568#map=14/-18.9034/47.5124', 'https://www.openstreetmap.org/node/837558567#map=14/-18.9026/47.5088', 'https://www.openstreetmap.org/node/725856151']"
72854,"The Mahamasina Sports Palace (Palais des Sports Mahamasina) is located in Antananarivo. More detailed locational information can be found at https://www.openstreetmap.org/relation/8221100#map=17/-18.92069/47.52702 and https://www.google.com/maps/place/Palais+des+Sports+Mahamasina/@-18.9207801,47.5247472,17z/data=!3m1!4b1!4m5!3m4!1s0x21f07e0a8558d041:0xe0c64c428dd75a7b!8m2!3d-18.9207801!4d47.5269359.",['https://www.openstreetmap.org/relation/8221100#map=17/-18.92069/47.52702']
20104,"Mauritius Broadcasting Corporation (MBC) Headquarters is located in Ebène, which is a suburb approximately 15 kilometers south of the country’s capital, Port Louis. More detailed locational information can be found at https://www.google.com/maps/place/Mauritius+Broadcasting+Corporation/@-20.2709548,57.4830076,13z/data=!4m8!1m2!2m1!1sMauritius+Broadcasting+Corporation!3m4!1s0x217c5af3fcc27879:0xba3139669fb0c394!8m2!3d-20.229705!4d57.501713 and https://www.tralac.org/images/docs/10205/mauritius-public-sector-investment-programme-2016-2021.pdf and https://www.openstreetmap.org/way/270988983.",['https://www.openstreetmap.org/way/270988983.']
40075,"The purpose of the project was to construct an 1884 square meter office building for the secretariat of Tuna Commission in the city of Kolonia (next to the old national capital complex). More detailed locational information can be found at https://www.google.com/maps/place/Western+and+Central+Pacific+Fisheries+Commission/@6.9666077,158.2125413,20z/data=!4m5!3m4!1s0x65d9cbb8c3ff9693:0xa02054b73d92639c!8m2!3d6.9666024!4d158.2128149 and https://www.openstreetmap.org/way/683024323",['https://www.openstreetmap.org/way/683024323']
35668,The 14th medical team was stationed at Maputo Central Hospital (Hospital Central de Maputo) and the Mavalane General Hospital (Hospital Geral de Mavalane). More detailed locational information can be found at https://www.openstreetmap.org/way/81244185 and https://www.openstreetmap.org/way/60659889.,"['https://www.openstreetmap.org/way/81244185', 'https://www.openstreetmap.org/way/60659889.']"
58090,The 15th medical team was stationed at Maputo Central Hospital (Hospital Central de Maputo) and the Mavalane General Hospital (Hospital Geral de Mavalane). More detailed locational information can be found at https://www.openstreetmap.org/way/81244185 and https://www.openstreetmap.org/way/60659889.,"['https://www.openstreetmap.org/way/81244185', 'https://www.openstreetmap.org/way/60659889.']"
49941,The purpose of the project is to renovate the National Theater (အမျိုးသားဇာတ်ရုံ) in the city of Yangon. More detailed locational information can be found at https://www.openstreetmap.org/way/252656023.,['https://www.openstreetmap.org/way/252656023.']
64998,"The purpose of the project was to renovate a small rice mill manufacturing plant that is located in Malun Village, Upper Minhla Township, Thayet District, and Magway Region.  More detailed locational information can be found at https://www.openstreetmap.org/search?query=Malun%20Myanmar#map=16/19.9235/95.0334.",['https://www.openstreetmap.org/search?query=Malun%20Myanmar#map=16/19.9235/95.0334.']
49948,"The purpose of the project was to install a container inspection and vehicle inspection system at a border crossing (locational coordinates: 23.980815310470966, 97.89725953941553) in the town of Muse within Mu Se Township (also known as the Muse-Ruili border point or မူဆယ်နယ်စပ်ဖြတ်ကူးစခန်း). More detailed locational information can be found at https://www.openstreetmap.org/way/618139984.",['https://www.openstreetmap.org/way/618139984.']
34119,"The purpose of the project was to construct the Kyi-Ohn Kyi-Wa hydroelectric power plant on the Mone Chaung River within Sidoktaya township, Minbu district, and Magway state (exact locational coordinates:  20.331000, 94.416000). The project scope included a 50 meter high earth dam that would create a reservoir inundating 33 km2 and storing of 571 hm3. The 74 MW power plant would be located at the toe of the dam. Two diversion weirs would divert water for irrigation downstream of the Kyeeon Kyeewa power plant before the Mone Chaung reaches the Ayeyarwady. The power plant would be connected to Mann substation by a 70 km long 132 kV transmission line. More detailed locational information can be found at https://www.openstreetmap.org/way/404711561 and https://www.openstreetmap.org/way/243051817#map=17/20.33158/94.41744 and https://www.openstreetmap.org/way/404711562.","['https://www.openstreetmap.org/way/404711561', 'https://www.openstreetmap.org/way/243051817#map=17/20.33158/94.41744', 'https://www.openstreetmap.org/way/404711562.']"
73230,The 5th Chinese medical mission was stationed at Katutura State Hospital in the capital city of Windhoek. More detailed locational information can be found at https://www.openstreetmap.org/way/369187635.,['https://www.openstreetmap.org/way/369187635.']
38567,"The Chinese medical team is stationed at the B.P. Koirala Memorial Cancer Hospital, which is located in Bharatpur. More detailed locational information is available at https://www.google.com/maps/place/B.P+Koirala+Memorial+Cancer+Hospital/@27.6634881,84.4187542,15z/data=!4m2!3m1!1s0x0:0x83afc90622a1209?sa=X&ved=2ahUKEwjsnfXghYbpAhWcgnIEHUanDZ8Q_BIwCnoECBYQCg and https://www.openstreetmap.org/way/233234380#map=19/27.66493/84.41766",['https://www.openstreetmap.org/way/233234380#map=19/27.66493/84.41766']
32814,"The 13th medical team was stationed at National Hospital of Niamey (l'Hôpital National de Niamey), the National Zinder Hospital (l'Hôpital National Zinder or Hopital Regional de Zinder), and Regional Hospital Center of Maradi (le Centre Hospitalier Régional de Maradi). National Hospital of Niamey (l'Hôpital National de Niamey) is located on Avenue François Mitterrand in the capital city of Niamey. More detailed locational information can be found at https://www.openstreetmap.org/way/308752310. National Zinder Hospital (l'Hôpital National Zinder or Hopital Regional de Zinder) is located in Zinder City. More detailed locational information can be found at https://www.openstreetmap.org/way/789361626. Regional Hospital Center of Maradi (le Centre Hospitalier Régional de Maradi) is located in the city of Maradi. More detailed locational information can be found at https://www.openstreetmap.org/way/789361645.","['https://www.openstreetmap.org/way/308752310.', 'https://www.openstreetmap.org/way/789361626.', 'https://www.openstreetmap.org/way/789361645.']"
63414,The purpose of this project was to construct an 80-meter television and radio transmission tower (known as Seikena Tower) in Makefu and install a one-kilowatt transmitter with microwave connections from Kaimiti to Makefu. More detailed locational information can be found at https://www.openstreetmap.org/node/1269017950,['https://www.openstreetmap.org/node/1269017950']
37785,This project involved the dispatching of a medical team to Port Moresby Hospital in the capital city of Port Moresby. More detailed locational information can be found at https://www.openstreetmap.org/way/793404010. ,['https://www.openstreetmap.org/way/793404010.']
39284,The purpose of the project was to expand student housing (dormitories) and living quarters for teachers at Vudal Agricultural College in Rabaul township. More detailed locational information can be found at https://www.openstreetmap.org/way/806121436,['https://www.openstreetmap.org/way/806121436']
40527,The purpose of the project was to construct a new building to house the mathematics and computer department at Lae University in the city of Lae within Morobe Province and replace the one that was burnt down several years prior. More detailed locational information can be found at https://www.openstreetmap.org/way/896926515,['https://www.openstreetmap.org/way/896926515']
42111,The purpose of this project was to construct an 18.6 km highway from Papa village to Lealea village in Central Province. The road leads to the site of the China Eximbank-financed Refined Salt Factory Construction Project and the site of the China Eximbank- and China Development Bank-financed PNG Liquefied Natural Gas (LNG) Project. More detailed locational information can be found at https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=-9.4191%2C147.0781%3B-9.2867%2C146.9892,['https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=-9.4191%2C147.0781%3B-9.2867%2C146.9892']
64304,The purpose of the project was to renovate the Government House — including residences for public officials and a reception lobby — in the capital city of Port Moresby. More detailed locational information can be found at https://www.openstreetmap.org/way/941165633,['https://www.openstreetmap.org/way/941165633']
64748,This project involved the establishment of a Sino-Philippine Friendship Room at the University of the Philippines Diliman. More detailed locational information can be found at https://www.openstreetmap.org/way/927197175#map=15/14.6548/121.0643.,['https://www.openstreetmap.org/way/927197175#map=15/14.6548/121.0643.']
73581,The 10th Chinese medical team was stationed at Victoria Hospital in the the capital city of Victoria. More detailed locational information can be found at https://www.openstreetmap.org/relation/2572369,['https://www.openstreetmap.org/relation/2572369']
33230,"The Nelum Pokuna Mahinda Rajapaksa Theatre — previously known as the National Performing Arts Theatre — is located in Colombo. Its exact locational coordinates are 6°54′39″N 79°51′48″E. More detailed locational information can be found at https://www.google.com/maps/place/Nelum+Pokuna+Mahinda+Rajapaksa+Theatre/@6.9108551,79.8633681,15z/data=!4m2!3m1!1s0x0:0x4e35b8659886ff1f?sa=X&ved=2ahUKEwjlxZmq2tLpAhXShHIEHaGcAI0Q_BIwE3oECBoQCA and https://www.openstreetmap.org/way/232724407",['https://www.openstreetmap.org/way/232724407']
71573,"The Bandaranaike Centre for International Studies is located in Colombo. Its exact locational coordinates are available at https://www.google.com/maps/place/Bandaranaike+Center+for+International+Studies/@6.9027645,79.8738274,15z/data=!4m5!3m4!1s0x0:0x92f4a64864d51c7!8m2!3d6.9027645!4d79.8738274 and https://www.openstreetmap.org/way/434319428",['https://www.openstreetmap.org/way/434319428']
71571,"The Nelum Pokuna Mahinda Rajapaksa Theatre — previously known as the National Performing Arts Theatre — is located in Colombo. Its exact locational coordinates are 6°54′39″N 79°51′48″E. More detailed locational information can be found at https://www.google.com/maps/place/Nelum+Pokuna+Mahinda+Rajapaksa+Theatre/@6.9108551,79.8633681,15z/data=!4m2!3m1!1s0x0:0x4e35b8659886ff1f?sa=X&ved=2ahUKEwjlxZmq2tLpAhXShHIEHaGcAI0Q_BIwE3oECBoQCA and https://www.openstreetmap.org/way/232724407",['https://www.openstreetmap.org/way/232724407']
70907,"The Kelanitissa Power Station, which was commissioned in 2003 and which houses the storage tanks supported by this project, is located on the south bank of the Kelani River in the northern part of the city of Colombo, Sri Lanka. Its exact coordinates are available at http://globalenergyobservatory.org/geoid/40490 and https://www.google.com/maps/place/Kelanitissa+Power+Station/@6.9526629,79.8785059,15z/data=!4m2!3m1!1s0x0:0x478dd69521e70eb1?sa=X&ved=2ahUKEwid0v3n2c_pAhUFoHIEHePIAmgQ_BIwDXoECBcQCw and https://www.openstreetmap.org/way/98046412",['https://www.openstreetmap.org/way/98046412']
96,The Merowe Bridge links the city of Merowe (مروي) on the eastern bank of the Nile River to Karima (كرم) on the other side of the river. More detailed locational information can be found at https://www.openstreetmap.org/node/1620604084 and https://www.openstreetmap.org/node/1956274629#map=17/18.49414/31.81942.,"['https://www.openstreetmap.org/node/1620604084', 'https://www.openstreetmap.org/node/1956274629#map=17/18.49414/31.81942.']"
56804,"Abu Ushar (or Abu `Ushar, أبو عشر) Hospital is located in the town of Abu Ushar (or Abu `Ushar, أبو عشر) within Gezira (or Al Jazirah) State, 110 km southeast of Khartoum. More detailed locational information can be found at https://www.mindat.org/feature-11594857.html and https://mapcarta.com/35535392 and https://www.openstreetmap.org/node/90173492 and https://www.google.com/maps/place/Abu+Ushar+Rural+Hospital/@14.7081554,32.8096272,10z/data=!4m8!1m2!2m1!1zaG9zcGl0YWwgbmVhciBBYnUgJ1VzaGFyLCDYp9io2YjYudi02LHYjCBTdWRhbg!3m4!1s0x168b8c94b65ce443:0x8e8fbee5d97ea6b3!8m2!3d14.9020626!4d33.1909204.",['https://www.openstreetmap.org/node/90173492']
57993,"Friendship Hall is located in the center of Khartoum, the capital of Sudan, on the northwest side of the capital Khartoum International Airport, about 11 kilometers away from the airport. More detailed locational information can be found at https://www.openstreetmap.org/way/164057559#map=19/15.60558/32.51131.",['https://www.openstreetmap.org/way/164057559#map=19/15.60558/32.51131.']
56224,This project involved the construction of a bridge that it 998 meters long and 13 meters wide. The bridge is located 200 kilometers southwest of Khartoum. It crosses the White Nile River and connects the city of Ed Dueim (الدويم) with the hamlet of Abu Hibera (Abū Hibeira). More detailed locational information can be found at https://www.openstreetmap.org/way/187023851#map=17/14.00213/32.32860.,['https://www.openstreetmap.org/way/187023851#map=17/14.00213/32.32860.']
246,This project involved the construction of a bridge that it 394 meters long and 11 meters wide. The bridge is located 130 kilometers south of Khartoum in Gezira (Al Jazirah) State. It crosses the Blue Nile River and connects the cities of Ruffa (رفاعة) and Al Hasahisa. More detailed locational information can be found at https://www.openstreetmap.org/node/5652769429.,['https://www.openstreetmap.org/node/5652769429.']
65048,The purpose of the project was to purchase and install aviation pallet container inspection equipment (PB2028) for use at Damascus International Airport. More detailed locational information can be found at https://www.openstreetmap.org/node/26608948.,['https://www.openstreetmap.org/node/26608948.']
73167,"This project supported the Tanzania–Zambia Railway (TAZARA), which is an 1860 km railway that stretches from Dar‑es‑Salaam to Kapiri Mposhi. The railway crosses Tanzania in a southwest direction, leaving the coastal strip and then entering largely uninhabited areas of the vast Selous Game Reserve. The line crosses the TAN-ZAM highway at Makambako and runs parallel to the highway toward Mbeya and the Zambian border, before entering Zambia, and linking with Zambia Railways at Kapiri Mposhi. From sea level, the railway climbs to 550 meters (1,800 feet) at Mlimba, and then reaches its highest point of 1,789.43 meters at Uyole in Mbeya before descending to 1,660 meters at Mwenzo, the highest point in Zambia, and settling to 1,274.63 meters at Kapiri Mposhi. More detailed locational information can be found at https://en.wikipedia.org/wiki/TAZARA_Railway#/media/File:Railways_in_Tanzania.svg and https://sharemap.org/jkan/railway/Railways_in_Tanzania#!webgl and https://www.openstreetmap.org/relation/1183489#map=7/-9.892/33.883",['https://www.openstreetmap.org/relation/1183489#map=7/-9.892/33.883']
38110,"This project involved the provision of medical supplies to Guido Valadares National Hospital (Portuguese: Hospital Nacional Guido Valadares), which is located in the eastern part of the capital city of Dili (exact locational coordinates: 8.555663°S 125.592987°E). More detailed locational information can be found at https://www.openstreetmap.org/way/167365445",['https://www.openstreetmap.org/way/167365445']
35604,"The 16th Chinese medical team was stationed at Jendouba regional hospital (Hôpital Régional De Jendouba or المستشفى الجهوي بجندوبة), Sidi Bouzid regional hospital  (Hôpital Régional De Sidi Bouzid or المستشفى الجهوي بسيدي بوزيد), Kébil regional hospital (Hôpital régional de Kébil or المسشفى الجهوي بقبلي), and Mongi Slim Hospital (Hôpital Mongi Slim or مستشفى المنجي سليم) in the northern suburbs of Tunis. More detailed locational information can be found at https://www.openstreetmap.org/way/93674308 and https://www.openstreetmap.org/way/246427793 and https://www.openstreetmap.org/way/173140958 and https://www.openstreetmap.org/way/279258650.","['https://www.openstreetmap.org/way/93674308', 'https://www.openstreetmap.org/way/246427793', 'https://www.openstreetmap.org/way/173140958', 'https://www.openstreetmap.org/way/279258650.']"
56040,The purpose of this project was to construct a dam on the Kébir River near the town of Tabarka (Dabarka) within the Gafsa Governorate. More detailed locational information can be found at https://www.openstreetmap.org/way/128504309.,['https://www.openstreetmap.org/way/128504309.']
72169,"The Dehkanabad Potash Fertilizer Plant is located north of Chuchukquduq, close to Dehqonobod Raz'ezd in the Kashkadarya region of Uzbekistan. More detailed locational information can be found at https://mapcarta.com/35552246 and https://www.openstreetmap.org/way/230156965",['https://www.openstreetmap.org/way/230156965']
43945,"The Confucius Institute at Tashkent State Institute of Oriental Studies is located in the city of Tashkent. More detailed locational information can be found at https://www.openstreetmap.org/way/31963256 and https://www.google.com/maps/place/Tashkent+State+Institute+of+Oriental+Studies/@41.3052402,69.2794599,17z/data=!3m1!4b1!4m5!3m4!1s0x38ae8ad678db7371:0xdd20e1d940f6a283!8m2!3d41.3052362!4d69.2816539",['https://www.openstreetmap.org/way/31963256']
37769,"The purpose of the project was to construct a 4,688 square meter agricultural college — including student and faculty dormitories, classrooms, and dining rooms — near Luganville on the island of Santo. More detailed locational information can be found at https://www.openstreetmap.org/way/302174528",['https://www.openstreetmap.org/way/302174528']
64459,"The purpose of the project was to construct a 51MW hydroelectric power plant — with two, 25.5MW power generation units (Unit 1 and Unit 2) — in Long Binh commune, Phu Rieng district, and Binh Phuoc province (exact locational coordinates: 11.769212,106.755463). More detailed locational information can be found at https://www.openstreetmap.org/relation/7087029#map=15/11.8284/106.7592 and https://www.openstreetmap.org/way/481433563#map=16/11.7682/106.7521","['https://www.openstreetmap.org/relation/7087029#map=15/11.8284/106.7592', 'https://www.openstreetmap.org/way/481433563#map=16/11.7682/106.7521']"
34480,"The purpose of the project was to construct a 120,000 square meter shipyard in Binh Chau Village, Binh Son District, and Quang Ngai Province. More detailed locational information can be found at https://www.openstreetmap.org/way/911476359",['https://www.openstreetmap.org/way/911476359']
40999,The purpose of the project was to upgrade and renovate the equipment of a textile mill in the capital city of Sana’a. More detailed locational information can be found at https://www.openstreetmap.org/way/120247504,['https://www.openstreetmap.org/way/120247504']
64650,This project involved the construction of a 132 kV electricity transmission line from the al-Hiswa Power Station (محطة الحسوة الأيام or محطة الحسوة البخارية) to the town of Khormakser (خور مكسر) near the port city of Aden. More detailed locational information can be found at https://www.openstreetmap.org/way/121834063.,['https://www.openstreetmap.org/way/121834063.']
